Hierarchy_MTR_Class	Hierarchy_MTR_Name	CSCD_ID	SHORT_NAME/ru_RU	AUTO_SHORT_NAME	FULL_NAME/ru_RU	AUTO_FULL_NAME	BASE_UNIT	TMC_Stat	TMC_Type	COMMENT	Item_creation_date
3001010201010100	Костюмы лет муж ЛМ03-01	6079359	Костюм ЛМ03-01ИТРб 2 112-116/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 112-116/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079360	Костюм ЛМ03-01ИТРб 2 80-84/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 80-84/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079361	Костюм ЛМ03-01ИТРб 2 88-92/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 88-92/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079362	Костюм ЛМ03-01ИТРб 2 88-92/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 88-92/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079364	Костюм ЛМ03-01ИТРб 2 120-124/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 120-124/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079365	Костюм ЛМ03-01ИТРб 2 120-124/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 120-124/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079366	Костюм ЛМ03-01ИТРб 2 120-124/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 120-124/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079367	Костюм ЛМ03-01ИТРб 2 80-84/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 80-84/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079368	Костюм ЛМ03-01ИТРб 2 80-84/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 80-84/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079369	Костюм ЛМ03-01ИТРб 2 80-84/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 80-84/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079370	Костюм ЛМ03-01ИТРб 2 144-148/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 144-148/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079371	Костюм ЛМ03-01ИТРб 2 88-92/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 88-92/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079372	Костюм ЛМ03-01ИТРб 2 88-92/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 88-92/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079373	Костюм ЛМ03-01ИТРб 2 88-92/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 88-92/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079374	Костюм ЛМ03-01ИТРб 2 96-100/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 96-100/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079375	Костюм ЛМ03-01ИТРб 2 96-100/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 96-100/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079376	Костюм ЛМ03-01ИТРб 2 96-100/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 96-100/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079377	Костюм ЛМ03-01ИТРб 2 96-100/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 96-100/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079378	Костюм ЛМ03-01ИТРб 2 144-148/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб (куртка, брюки) группа ткани 2 р-р 144-148/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079380	Костюм ЛМ03-01ИТР Teb 2 112-116/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТР в стиле Teboil (куртка, полукомбинезон) группа ткани 2 р-р 112-116/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079381	Костюм ЛМ03-01ИТР Teb 2 112-116/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТР в стиле Teboil (куртка, полукомбинезон) группа ткани 2 р-р 112-116/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079382	Костюм ЛМ03-01ИТР Teb 2 112-116/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТР в стиле Teboil (куртка, полукомбинезон) группа ткани 2 р-р 112-116/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079385	Костюм ЛМ03-01б 4 104-108/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01б (куртка, брюки) группа ткани 4 р-р 104-108/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079386	Костюм ЛМ03-01ИТРб вЗ 1 136-140/194-200		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб вЗ (куртка, брюки, с доп.вентиляционными отверстиями с застежкой-молнией) группа ткани 1 р-р 136-140/194-200 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079387	Костюм ЛМ03-01ИТР Teb 2 96-100/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТР в стиле Teboil (куртка, полукомбинезон) группа ткани 2 р-р 96-100/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079388	Костюм ЛМ03-01ИТР Teb 2 104-108/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТР в стиле Teboil (куртка, полукомбинезон) группа ткани 2 р-р 104-108/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079390	Костюм ЛМ03-01ИТР Teb 2 120-124/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТР в стиле Teboil (куртка, полукомбинезон) группа ткани 2 р-р 120-124/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079400	Костюм ЛМ03-01ИТРб вЗ 1 136-140/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб вЗ (куртка, брюки, с доп.вентиляционными отверстиями с застежкой-молнией) группа ткани 1 р-р 136-140/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079401	Костюм ЛМ03-01ИТРб вЗ 1 136-140/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб вЗ (куртка, брюки, с доп.вентиляционными отверстиями с застежкой-молнией) группа ткани 1 р-р 136-140/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079402	Костюм ЛМ03-01ИТР Teb 2 120-124/182-188		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТР в стиле Teboil (куртка, полукомбинезон) группа ткани 2 р-р 120-124/182-188 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079403	Костюм ЛМ03-01б 7 88-92/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01б (куртка, брюки) группа ткани 7 р-р 88-92/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079404	Костюм ЛМ03-01б 7 88-92/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01б (куртка, брюки) группа ткани 7 р-р 88-92/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079410	Костюм ЛМ03-01ИТР Teb 2 96-100/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТР в стиле Teboil (куртка, полукомбинезон) группа ткани 2 р-р 96-100/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079416	Костюм ЛМ03-01ИТРб вЗ 1 80-84/146-152		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб вЗ (куртка, брюки, с доп.вентиляционными отверстиями с застежкой-молнией) группа ткани 1 р-р 80-84/146-152 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079429	Костюм ЛМ03-01ИТРб вЗ 1 80-84/158-164		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб вЗ (куртка, брюки, с доп.вентиляционными отверстиями с застежкой-молнией) группа ткани 1 р-р 80-84/158-164 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
3001010201010100	Костюмы лет муж ЛМ03-01	6079430	Костюм ЛМ03-01ИТРб вЗ 1 80-84/170-176		Костюм летний мужской для защиты от ОПЗ ЛМ03-01ИТРб вЗ (куртка, брюки, с доп.вентиляционными отверстиями с застежкой-молнией) группа ткани 1 р-р 80-84/170-176 СТО ЛУКОЙЛ 1.6.15.1-2-2023		89	00	3	Эталонная запись	06.08.2025
